,time,open,high,low,close,volume,RSI,Real Lower Band,Real Middle Band,Real Upper Band,MACD,MACD_Hist,MACD_Signal
49,2021-11-15,1017.63,1031.98,978.6,1013.39,34775649,50.1773,814.2666,1042.8022,1271.3378,55.4986,-23.0354,78.534
50,2021-11-12,1047.5,1054.5,1019.2,1033.42,25147852,52.4515,803.3093,1045.8982,1288.4871,65.8753,-18.4176,84.2929
51,2021-11-11,1102.77,1104.97,1054.68,1063.51,22396568,55.9914,787.8272,1047.2117,1306.5962,76.1222,-12.775,88.8973
52,2021-11-10,1010.41,1078.1,987.31,1067.95,42802722,56.514,768.3569,1045.4961,1322.6353,85.0301,-7.061,92.091
53,2021-11-09,1173.6,1174.5,1011.52,1023.5,58525547,52.3824,750.4895,1043.1325,1335.7755,94.7108,0.8546,93.8563
54,2021-11-08,1149.785,1197.0,1133.0,1162.94,33445715,72.427,738.1727,1045.1991,1352.2255,110.2152,16.5726,93.6426
55,2021-11-05,1228.0,1239.87,1208.0,1222.09,21628812,85.2812,720.6346,1032.8053,1344.976,114.2038,24.7043,89.4995
56,2021-11-04,1234.41,1243.49,1217.0,1229.91,25397410,87.1807,707.8046,1012.8806,1317.9566,111.611,28.2875,83.3234
57,2021-11-03,1177.33,1215.39,1152.62,1213.86,34628519,86.6124,701.079,990.0354,1278.9918,105.8819,29.6304,76.2515
58,2021-11-02,1159.355,1208.59,1146.0,1172.0,42450935,85.0023,697.0034,966.4749,1235.9464,98.6637,29.8197,68.8439
59,2021-11-01,1145.0,1209.75,1118.66,1208.59,54868952,94.198,693.9174,944.8407,1195.7641,92.2775,30.8885,61.389
60,2021-10-29,1081.86,1115.21,1073.205,1114.0,29918417,92.1628,703.2316,917.0776,1130.9237,79.0588,25.3919,53.6669
61,2021-10-28,1068.305,1081.0,1054.2,1077.04,27213173,91.0198,705.818,896.349,1086.8799,70.6679,23.3489,47.3189
62,2021-10-27,1039.66,1070.88,1030.78,1037.86,38526459,89.5146,709.4236,877.3288,1045.2341,62.6933,21.2116,41.4817
63,2021-10-26,1024.69,1094.94,1001.44,1018.43,62414968,88.6376,713.5563,860.4308,1007.3054,55.5922,19.4134,36.1788
64,2021-10-25,950.53,1045.02,944.2,1024.86,62852099,90.9759,720.2063,843.7993,967.3924,47.6983,16.3729,31.3254
65,2021-10-22,895.5,910.0,890.96,909.68,22880835,83.92,740.3684,824.7403,909.1122,36.2744,9.0422,27.2322
66,2021-10-21,856.0,900.0,855.5046,894.0,31481454,82.1564,741.8436,815.7993,889.755,32.8931,7.9215,24.9716
67,2021-10-20,865.35,869.49,857.38,865.8,14032052,78.1551,741.2786,807.5676,873.8567,29.6954,6.7042,22.9912
68,2021-10-19,877.53,877.95,862.51,864.27,17381128,77.9055,738.8804,801.4379,863.9955,28.0533,6.7381,21.3152
69,2021-10-18,851.79,875.26,851.47,870.11,24207244,81.1938,736.1738,794.824,853.4743,25.7051,6.0745,19.6307
70,2021-10-15,823.7384,843.21,822.35,843.03,18924567,77.0168,735.5874,786.8992,838.211,21.7395,3.6275,18.112
71,2021-10-14,815.49,820.25,813.3501,818.32,12247170,71.689,737.0924,780.9907,824.8889,19.119,1.9138,17.2052
72,2021-10-13,810.47,815.41,805.78,811.08,14120075,69.7833,736.3946,777.0613,817.7279,18.012,1.2853,16.7267
73,2021-10-12,800.93,812.32,796.57,805.72,22020040,68.3171,735.5858,773.4804,811.3749,17.0743,0.6689,16.4054
74,2021-10-11,787.65,801.24,785.5,791.94,14200322,64.1664,733.6472,770.0867,806.5262,16.1748,-0.0634,16.2382
75,2021-10-08,796.21,796.38,780.91,785.49,16738604,62.0029,731.2223,767.7864,804.3504,16.1946,-0.0595,16.254
76,2021-10-07,785.46,805.0,783.38,793.61,19195782,66.7115,728.1405,765.9228,803.7051,16.6409,0.372,16.2689
77,2021-10-06,776.2,786.66,773.22,782.75,14632768,63.245,727.544,763.0084,798.4727,16.1418,-0.0341,16.1759
78,2021-10-05,784.7962,797.31,774.2,780.59,18432625,62.5243,726.5778,760.9303,795.2828,16.3758,0.1913,16.1844
79,2021-10-04,796.5,806.9699,776.12,781.53,30483341,63.0237,725.5849,758.8609,792.1368,16.6561,0.5195,16.1366
