,time,open,high,low,close,volume,RSI,Real Lower Band,Real Middle Band,Real Upper Band,MACD,MACD_Hist,MACD_Signal
128,2021-07-26,3673.17,3712.08,3647.25,3699.82,2900068,65.7307,3391.4951,3592.2447,3792.9943,58.9261,-6.683,65.6091
129,2021-07-23,3640.0,3666.11,3622.04,3656.64,2436292,62.2835,3366.905,3580.921,3794.937,56.0186,-11.2612,67.2798
130,2021-07-22,3587.23,3640.02,3582.27,3638.03,3265352,60.7014,3352.9588,3572.9506,3792.9423,55.8893,-14.2059,70.0952
131,2021-07-21,3576.375,3586.45,3543.6415,3585.2,2318989,55.8161,3345.5443,3566.1001,3786.6559,56.8061,-16.8406,73.6466
132,2021-07-20,3567.32,3592.0,3518.0,3573.19,3255680,54.6253,3341.7413,3564.0896,3786.4379,62.529,-15.3277,77.8568
133,2021-07-19,3532.58,3550.21,3499.16,3549.59,3784595,52.2787,3335.3109,3563.1316,3790.9524,70.1469,-11.5418,81.6887
134,2021-07-16,3633.31,3646.0599,3570.455,3573.63,4043706,54.9676,3334.4127,3564.5571,3794.7014,81.2527,-3.3214,84.5741
135,2021-07-15,3694.2,3695.4,3620.92,3631.2,3185292,62.0664,3331.59,3563.602,3795.614,91.7982,6.3937,85.4045
136,2021-07-14,3708.85,3717.66,3660.8266,3681.68,3296568,69.3597,3319.6345,3556.4865,3793.3385,98.0611,14.255,83.8061
137,2021-07-13,3702.1,3773.0782,3671.32,3677.36,3845917,69.0709,3305.3925,3543.3082,3781.2239,99.4888,19.2465,80.2423
138,2021-07-12,3744.0,3757.2899,3696.7929,3718.55,2571635,75.36,3293.4585,3529.1975,3764.9365,100.3037,24.873,75.4307
139,2021-07-09,3722.52,3748.0,3693.3968,3719.34,3748237,75.4824,3282.3608,3509.2656,3736.1705,95.691,26.4786,69.2124
140,2021-07-08,3643.56,3759.9855,3621.12,3731.41,5180623,77.2627,3276.4081,3487.1525,3697.897,88.3313,25.7385,62.5928
141,2021-07-07,3717.3772,3734.2,3678.91,3696.58,5328062,75.7288,3268.5968,3461.4412,3654.2857,76.4238,20.2656,56.1582
142,2021-07-06,3530.11,3685.48,3529.0,3675.74,6744768,74.7836,3260.8516,3436.6898,3612.528,63.6602,12.5684,51.0918
143,2021-07-02,3451.64,3511.72,3436.92,3510.98,3176697,64.6882,3244.3397,3411.5266,3578.7135,48.5651,0.6155,47.9497
144,2021-07-01,3434.61,3457.0,3409.4206,3432.97,2037053,57.145,3218.8062,3401.0578,3583.3094,45.3675,-2.4283,47.7958
145,2021-06-30,3441.06,3471.6019,3435.0,3440.16,2403992,58.2092,3195.4808,3397.6986,3599.9165,48.5691,0.1662,48.4029
146,2021-06-29,3438.82,3456.03,3423.03,3448.14,2098439,59.3483,3183.0843,3393.229,3603.3738,51.217,2.8557,48.3613
147,2021-06-28,3416.0,3448.0,3413.5098,3443.89,2242793,58.951,3170.3376,3387.4489,3604.5603,53.0392,5.3918,47.6474
148,2021-06-25,3464.0,3464.82,3394.18,3401.46,3940997,54.8621,3160.1494,3381.5078,3602.8661,55.0262,8.7268,46.2994
149,2021-06-24,3507.64,3524.8599,3430.85,3449.08,3831999,61.217,3153.6082,3379.4075,3605.2069,61.0822,16.9644,44.1177
150,2021-06-23,3505.0,3521.0,3483.2,3503.82,2813341,69.8541,3149.7619,3372.0736,3594.3853,63.0747,23.1981,39.8766
151,2021-06-22,3458.06,3523.78,3456.09,3505.44,3345082,70.1259,3148.6521,3358.2055,3567.759,59.1269,25.0498,34.0771
152,2021-06-21,3476.42,3482.0,3434.0,3453.96,3277130,66.2496,3149.3629,3342.7072,3536.0514,53.0631,25.2485,27.8147
153,2021-06-18,3479.99,3507.0,3473.71,3486.9,5247737,71.7838,3145.2696,3330.9963,3516.7231,49.7933,28.2908,21.5025
154,2021-06-17,3403.18,3497.2,3401.0,3489.24,5136531,72.1815,3150.6989,3314.5854,3478.472,41.5416,27.1118,14.4298
155,2021-06-16,3392.0,3426.35,3360.53,3415.25,4152189,66.7765,3161.8126,3296.2007,3430.5889,30.167,22.5152,7.6519
156,2021-06-15,3384.0,3396.9866,3363.1101,3383.13,2426200,63.9533,3166.661,3283.6692,3400.6775,22.7437,20.7206,2.0231
157,2021-06-14,3346.83,3385.0,3335.5,3383.87,2569655,64.0698,3170.5823,3273.1997,3375.817,16.2083,19.3653,-3.157
158,2021-06-11,3349.65,3366.58,3333.45,3346.83,2817352,60.7471,3177.3952,3261.5502,3345.7052,7.5557,15.5541,-7.9984
159,2021-06-10,3282.01,3351.0,3281.15,3349.65,3476480,61.1469,3174.3438,3252.5734,3330.8029,0.1733,12.0601,-11.8869
160,2021-06-09,3272.87,3297.58,3270.7,3281.15,2455530,54.3746,3174.5203,3242.3548,3310.1892,-9.539,5.3629,-14.9019
161,2021-06-08,3222.61,3279.5321,3218.01,3264.11,3416730,52.4606,3175.2134,3238.2711,3301.3287,-14.8222,1.4205,-16.2426
162,2021-06-07,3197.33,3208.0,3172.2,3198.01,2215756,43.9981,3173.7553,3235.5512,3297.3471,-19.6148,-3.017,-16.5978
163,2021-06-04,3212.0,3221.0,3198.81,3206.22,2249749,44.9203,3171.2688,3239.5029,3307.737,-18.7165,-2.873,-15.8435
164,2021-06-03,3204.23,3214.435,3184.03,3187.01,2398293,42.2922,3166.7326,3243.0063,3319.2801,-18.1335,-3.0083,-15.1253
165,2021-06-02,3223.1,3235.0,3208.0,3233.99,2014524,47.4317,3173.3114,3248.9007,3324.49,-15.1698,-0.7966,-14.3732
166,2021-06-01,3243.495,3250.98,3209.06,3218.65,2430045,45.4207,3167.605,3250.4702,3333.3355,-15.9498,-1.7757,-14.174
167,2021-05-28,3242.0,3247.99,3219.7,3223.07,2331509,45.8904,3149.2789,3253.8197,3358.3606,-15.1514,-1.4213,-13.7301
168,2021-05-27,3256.0,3260.355,3230.04,3230.11,2561157,46.6032,3115.6122,3257.0566,3398.5009,-14.3621,-0.9873,-13.3748
169,2021-05-26,3274.5905,3295.73,3258.51,3265.16,2383986,50.2085,3091.5977,3259.893,3428.1884,-13.8625,-0.7345,-13.128
170,2021-05-25,3266.67,3279.82,3213.76,3259.05,3261109,49.5771,3072.2298,3259.3386,3446.4475,-16.5919,-3.6476,-12.9443
171,2021-05-24,3215.5,3257.95,3210.4993,3244.99,2422813,48.1727,3063.3192,3259.369,3455.4188,-19.2122,-7.1798,-12.0325
172,2021-05-21,3250.0,3256.6946,3197.01,3203.08,4104882,43.8435,3059.0988,3260.8826,3462.6663,-20.8457,-10.6081,-10.2375
173,2021-05-20,3244.4042,3259.6799,3236.18,3247.68,2633192,47.788,3069.0152,3266.9671,3464.9189,-18.3601,-10.7746,-7.5855
174,2021-05-19,3195.0,3234.75,3184.0,3231.8,2679708,46.1873,3072.6881,3268.9973,3465.3064,-19.4617,-14.5699,-4.8918
175,2021-05-18,3292.575,3312.0,3230.37,3232.28,2828391,46.2271,3078.2861,3272.9128,3467.5394,-18.9678,-17.7184,-1.2494
176,2021-05-17,3245.93,3292.75,3234.59,3270.39,3723925,49.3613,3085.9464,3277.1899,3468.4334,-18.1103,-21.2905,3.1802
177,2021-05-14,3185.56,3228.86,3183.0,3222.9,3325022,45.0504,3086.5829,3277.9057,3469.2285,-20.6327,-29.1356,8.5029
178,2021-05-13,3185.47,3203.84,3133.0,3161.47,3356877,38.7916,3095.3935,3283.6958,3471.998,-18.7168,-34.5036,15.7868
179,2021-05-12,3185.0,3207.94,3133.1,3151.94,4936410,37.7706,3124.4364,3296.5616,3468.6869,-9.7445,-34.1572,24.4127
180,2021-05-11,3136.28,3238.0,3127.37,3223.91,4619781,42.7743,3163.3261,3311.785,3460.2438,2.8195,-30.1325,32.952
181,2021-05-10,3282.32,3283.0,3190.0,3190.49,5838603,39.3073,3183.4611,3321.035,3458.6088,11.4869,-28.9982,40.4851
182,2021-05-07,3319.09,3330.89,3289.0704,3291.61,4710276,47.3706,3221.3927,3334.7765,3448.1603,25.7853,-21.9493,47.7346
183,2021-05-06,3270.0,3314.4,3247.2,3306.37,4447696,48.7253,3231.7902,3339.3204,3446.8506,33.3644,-19.8575,53.222
184,2021-05-05,3338.855,3354.695,3264.36,3270.54,3711308,45.1922,3234.3287,3342.7888,3451.249,41.05,-17.1364,58.1863
185,2021-05-04,3356.19,3367.975,3272.13,3311.87,5439449,48.7934,3243.5607,3350.394,3457.2273,53.9105,-8.5599,62.4704
186,2021-05-03,3484.73,3486.645,3372.7012,3386.49,5875530,56.3173,3231.6527,3354.4491,3477.2456,65.333,0.7226,64.6104
187,2021-04-30,3525.12,3554.0,3462.5,3467.42,7009346,66.6708,3213.7564,3351.0764,3488.3964,71.3643,6.9345,64.4298
188,2021-04-29,3505.0981,3514.445,3435.0,3471.31,7682381,67.2224,3184.7433,3338.8297,3492.9162,69.7842,7.0881,62.6961
189,2021-04-28,3434.8,3489.88,3425.0,3458.5,4631884,66.3717,3146.1836,3324.8844,3503.5853,66.3564,5.4322,60.9241
